indicador_codigo,indicador_nombre,dimension,anio,apertura,valor,unidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,sexo=Mujeres|permanencia=Entre 1 y 3 años,329.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,sexo=Mujeres|permanencia=Más de 3 años,265.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,sexo=Mujeres,1161.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2024,sexo=Mujeres|permanencia=0 a 45 días,166.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2024,sexo=Mujeres|permanencia=46 a 90 días,73.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2024,sexo=Mujeres|permanencia=Entre 91 días y 1 año,369.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2024,sexo=Mujeres|permanencia=Entre 1 y 3 años,491.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2024,sexo=Mujeres|permanencia=Más de 3 años,300.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2024,sexo=Mujeres,1399.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2025,sexo=Mujeres|permanencia=0 a 45 días,189.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2025,sexo=Mujeres|permanencia=46 a 90 días,78.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2025,sexo=Mujeres|permanencia=Entre 91 días y 1 año,400.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2025,sexo=Mujeres|permanencia=Entre 1 y 3 años,479.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2025,sexo=Mujeres|permanencia=Más de 3 años,300.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2025,sexo=Mujeres,1446.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2020,sexo=Varones|permanencia=0 a 45 días,214.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2020,sexo=Varones|permanencia=46 a 90 días,74.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2020,sexo=Varones|permanencia=Entre 91 días y 1 año,296.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2020,sexo=Varones|permanencia=Entre 1 y 3 años,328.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2020,sexo=Varones|permanencia=Más de 3 años,162.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2020,sexo=Varones,1074.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2021,sexo=Varones|permanencia=0 a 45 días,214.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2021,sexo=Varones|permanencia=46 a 90 días,58.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2021,sexo=Varones|permanencia=Entre 91 días y 1 año,256.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2021,sexo=Varones|permanencia=Entre 1 y 3 años,358.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2021,sexo=Varones|permanencia=Más de 3 años,206.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2021,sexo=Varones,1092.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2022,sexo=Varones|permanencia=0 a 45 días,208.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2022,sexo=Varones|permanencia=46 a 90 días,75.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2022,sexo=Varones|permanencia=Entre 91 días y 1 año,268.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2022,sexo=Varones|permanencia=Entre 1 y 3 años,328.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2022,sexo=Varones|permanencia=Más de 3 años,256.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2022,sexo=Varones,1135.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,sexo=Varones|permanencia=0 a 45 días,221.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,sexo=Varones|permanencia=46 a 90 días,74.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,sexo=Varones|permanencia=Entre 91 días y 1 año,330.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,sexo=Varones|permanencia=Entre 1 y 3 años,295.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,sexo=Varones|permanencia=Más de 3 años,268.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,sexo=Varones,1188.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2024,sexo=Varones|permanencia=0 a 45 días,195.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2024,sexo=Varones|permanencia=46 a 90 días,88.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2024,sexo=Varones|permanencia=Entre 91 días y 1 año,375.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2024,sexo=Varones|permanencia=Entre 1 y 3 años,410.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2024,sexo=Varones|permanencia=Más de 3 años,333.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2024,sexo=Varones,1401.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2025,sexo=Varones|permanencia=0 a 45 días,214.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2025,sexo=Varones|permanencia=46 a 90 días,89.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2025,sexo=Varones|permanencia=Entre 91 días y 1 año,344.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2025,sexo=Varones|permanencia=Entre 1 y 3 años,358.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2025,sexo=Varones|permanencia=Más de 3 años,270.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2025,sexo=Varones,1275.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2020,region=Montevideo|permanencia=0 a 45 días,130.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2020,region=Montevideo|permanencia=46 a 90 días,68.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2020,region=Montevideo|permanencia=Entre 91 días y 1 año,252.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2020,region=Montevideo|permanencia=Entre 1 y 3 años,333.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2020,region=Montevideo|permanencia=Más de 3 años,177.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2020,region=Montevideo,960.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2021,region=Montevideo|permanencia=0 a 45 días,119.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2021,region=Montevideo|permanencia=46 a 90 días,46.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2021,region=Montevideo|permanencia=Entre 91 días y 1 año,232.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2021,region=Montevideo|permanencia=Entre 1 y 3 años,335.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2021,region=Montevideo|permanencia=Más de 3 años,204.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2021,region=Montevideo,936.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2022,region=Montevideo|permanencia=0 a 45 días,77.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2022,region=Montevideo|permanencia=46 a 90 días,54.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2022,region=Montevideo|permanencia=Entre 91 días y 1 año,227.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2022,region=Montevideo|permanencia=Entre 1 y 3 años,270.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2022,region=Montevideo|permanencia=Más de 3 años,222.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2022,region=Montevideo,850.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,region=Montevideo|permanencia=0 a 45 días,92.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,region=Montevideo|permanencia=46 a 90 días,47.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,region=Montevideo|permanencia=Entre 91 días y 1 año,252.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,region=Montevideo|permanencia=Entre 1 y 3 años,246.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,region=Montevideo|permanencia=Más de 3 años,241.0,cantidad
5.3,Cantidad de NNA que egresan del Sistema de Protección Especial según tiempos de permanencia en la intervención,Trayectorias,2023,region=Montevideo,878.0,cantidad
