indicador_codigo,indicador_nombre,departamento,periodo,apertura,valor,unidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Maldonado,2023-S2,total,47.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Maldonado,2024-S1,total,48.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Maldonado,2024-S2,total,49.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Maldonado,2025-S1,total,45.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Maldonado,2025-S2,total,43.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Maldonado,2021-S1,total,264.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Maldonado,2021-S2,total,262.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Maldonado,2022-S1,total,271.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Maldonado,2022-S2,total,272.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Maldonado,2023-S1,total,259.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Maldonado,2023-S2,total,277.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Maldonado,2024-S1,total,280.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Maldonado,2024-S2,total,292.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Maldonado,2025-S1,total,306.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Maldonado,2025-S2,total,308.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Maldonado,2020-S1,total,122.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Maldonado,2020-S2,total,86.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Maldonado,2021-S1,total,99.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Maldonado,2021-S2,total,62.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Maldonado,2022-S1,total,64.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Maldonado,2022-S2,total,152.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Maldonado,2023-S1,total,134.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Maldonado,2023-S2,total,121.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Maldonado,2024-S1,total,196.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Maldonado,2024-S2,total,163.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Maldonado,2025-S1,total,149.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Maldonado,2025-S2,total,163.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Maldonado,2020-S1,total,179.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Maldonado,2020-S2,total,150.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Maldonado,2021-S1,total,167.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Maldonado,2021-S2,total,158.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Maldonado,2022-S1,total,148.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Maldonado,2022-S2,total,217.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Maldonado,2023-S1,total,195.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Maldonado,2023-S2,total,201.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Maldonado,2024-S1,total,238.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Maldonado,2024-S2,total,231.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Maldonado,2025-S1,total,232.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Maldonado,2025-S2,total,241.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Montevideo,2020-S1,total,3177.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Montevideo,2020-S2,total,3147.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Montevideo,2021-S1,total,3156.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Montevideo,2021-S2,total,3271.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Montevideo,2022-S1,total,3272.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Montevideo,2022-S2,total,3489.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Montevideo,2023-S1,total,3624.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Montevideo,2023-S2,total,3801.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Montevideo,2024-S1,total,3738.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Montevideo,2024-S2,total,3660.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Montevideo,2025-S1,total,3646.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Montevideo,2025-S2,total,3700.0,cantidad
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Montevideo,2020-S1,total,10.1,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Montevideo,2020-S2,total,10.1,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Montevideo,2021-S1,total,10.0,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Montevideo,2021-S2,total,10.2,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Montevideo,2022-S1,total,10.2,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Montevideo,2022-S2,total,10.6,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Montevideo,2023-S1,total,10.9,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Montevideo,2023-S2,total,11.3,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Montevideo,2024-S1,total,11.1,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Montevideo,2024-S2,total,10.7,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Montevideo,2025-S1,total,10.7,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Montevideo,2025-S2,total,11.0,porcentaje
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Montevideo,2020-S1,total,1722.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Montevideo,2020-S2,total,1813.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Montevideo,2021-S1,total,1705.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Montevideo,2021-S2,total,1724.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Montevideo,2022-S1,total,1707.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Montevideo,2022-S2,total,1801.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Montevideo,2023-S1,total,1887.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Montevideo,2023-S2,total,1965.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Montevideo,2024-S1,total,1868.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Montevideo,2024-S2,total,1730.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Montevideo,2025-S1,total,1716.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Montevideo,2025-S2,total,1751.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Montevideo,2020-S1,total,1455.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Montevideo,2020-S2,total,1334.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Montevideo,2021-S1,total,1451.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Montevideo,2021-S2,total,1547.0,cantidad
